STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,AWND,AWND_ATTRIBUTES,CDSD,CLDD,CLDD_ATTRIBUTES,DP01,DP01_ATTRIBUTES,DP10,DP10_ATTRIBUTES,DT00,DT00_ATTRIBUTES,DT32,DT32_ATTRIBUTES,DX32,DX32_ATTRIBUTES,DX70,DX70_ATTRIBUTES,DX90,DX90_ATTRIBUTES,EMNT,EMNT_ATTRIBUTES,EMXP,EMXP_ATTRIBUTES,EMXT,EMXT_ATTRIBUTES,FZF0,FZF0_ATTRIBUTES,FZF1,FZF1_ATTRIBUTES,FZF2,FZF2_ATTRIBUTES,FZF3,FZF3_ATTRIBUTES,FZF5,FZF5_ATTRIBUTES,FZF6,FZF6_ATTRIBUTES,FZF7,FZF7_ATTRIBUTES,FZF8,FZF8_ATTRIBUTES,HDSD,HDSD_ATTRIBUTES,HTDD,HTDD_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,WDF2,WDF2_ATTRIBUTES,WDF5,WDF5_ATTRIBUTES,WSF2,WSF2_ATTRIBUTES,WSF5,WSF5_ATTRIBUTES
USW00012816,"GAINESVILLE REGIONAL AIRPORT, FL US",29.6917,-82.27603,40.7,2020,5.8,W,3016,3016,W,124,W,77,W,0,W,13,W,0,W,322,W,79,W,24,"W,1227,+",3.13," ,W,0612, ",97,"W,0905, ",29,"W,1201",26,"W,1202",,,,,31,"W,0301",,,,,,,851,9,851,W,50.48," ,W",70.6,W,81.7,W,59.5,W,290,W,250,W,38,W,55,W
USW00012816,"GAINESVILLE REGIONAL AIRPORT, FL US",29.6917,-82.27603,40.7,2021,5.4,W,2756,2756,W,121,W,83,W,0,W,8,W,0,W,308,W,72,W,26,"W,0204, ",4.67," ,W,0707, ",95,"W,0820, ",,,,,,,,,26,"W,0204",26,"W,0204",,,,,1092,7,1092,W,65.27," ,W",69.9,W,80.9,W,58.9,W,70,W,60,W,38.9,W,53.9,W
USW00012816,"GAINESVILLE REGIONAL AIRPORT, FL US",29.6917,-82.27603,40.7,2022,5.4,W,2985,2985,W,122,W,75,W,0,W,13,W,0,W,311,W,106,W,22,"W,0130, ",3.9," ,W,0311, ",99,"W,0623, ",31,"W,1223",24,"W,1224",23,"W,1225",,,32,"W,0215",22,"W,0130",22,"W,0130",,,925,9,925,W,55.05," ,W",70.4,W,81.8,W,58.9,W,200,W,50,W,38,W,62,W
USW00012816,"GAINESVILLE REGIONAL AIRPORT, FL US",29.6917,-82.27603,40.7,2023,5.8,W,3086,3086,W,103,W,70,W,0,W,5,W,0,W,322,W,101,W,27,"W,0115, ",3.12," ,W,1217, ",99,"W,0813, ",,,,,,,,,31,"W,0128",27,"W,0115",,,,,768,6,768,W,55.84," ,W",71.4,W,82.9,W,60,W,280,W,230,W,38,W,62,W
USW00012819,"LEESBURG MUNICIPAL AIRPORT, FL US",28.82143,-81.80963,20.8,2016,6.7,W,3759,3759,W,102,W,72,W,0,W,0,W,0,W,325,W,123,W,33,"W,0124, ",2.34," ,W,0324, ",98,"W,0713,+",,,,,,,,,,,,,,,,,474,6,474,W,40.67," ,W",73.8,W,83.7,W,63.9,W,300,W,290,W,35.1,W,49,W
USW00012819,"LEESBURG MUNICIPAL AIRPORT, FL US",28.82143,-81.80963,20.8,2017,6.7,W,3909,3909,W,112,W,71,W,0,W,1,W,0,W,345,W,136,W,32,"W,0108, ",6.48," ,W,0910, ",97,"W,0823,+",,,,,,,,,32,"W,0108",,,,,,,295,9,295,W,57.12," ,W",74.8,W,84.5,W,65,W,120,W,120,W,48.1,W,69.1,W
USW00012819,"LEESBURG MUNICIPAL AIRPORT, FL US",28.82143,-81.80963,20.8,2018,6.5,W,3701,3701,W,133,W,96,W,0,W,1,W,0,W,324,W,107,W,28,"W,0118, ",2.41," ,W,0722, ",96,"W,0624, ",,,,,,,,,28,"W,0118",,,,,,,519,2,519,W,49.69," ,W",73.4,W,82.6,W,64.3,W,170,W,180,W,36,W,51,W
USW00012819,"LEESBURG MUNICIPAL AIRPORT, FL US",28.82143,-81.80963,20.8,2019,6.7,W,3878,3878,W,126,W,76,W,0,W,0,W,0,W,335,W,131,W,35,"W,0121, ",1.85," ,W,0813, ",98,"W,0626,+",,,,,,,,,,,,,,,,,574,9,574,W,41.48," ,W",74.4,W,83.9,W,64.8,W,260,W,250,W,38.9,W,52.1,W
USW00012819,"LEESBURG MUNICIPAL AIRPORT, FL US",28.82143,-81.80963,20.8,2020,6.7,W,4052,4052,W,128,W,76,W,0,W,0,W,0,W,335,W,126,W,34,"W,1227,+",2.71," ,W,0618, ",99,"W,0626, ",,,,,,,,,,,,,,,,,358,7,358,W,38.73," ,W",74.7,W,84.2,W,65.3,W,270,W,270,W,36,W,46.1,W
USW00012819,"LEESBURG MUNICIPAL AIRPORT, FL US",28.82143,-81.80963,20.8,2021,6.3,W,3805,3805,W,125,W,85,W,0,W,0,W,0,W,332,W,121,W,36,"W,0204, ",2.7," ,W,1105, ",99,"W,0820, ",,,,,,,,,,,,,,,,,592,9,592,W,50.39," ,W",74.2,W,83.7,W,64.6,W,70,W,50,W,36,W,45,W
USW00012819,"LEESBURG MUNICIPAL AIRPORT, FL US",28.82143,-81.80963,20.8,2022,6.5,W,3683,3683,W,114,W,78,W,0,W,3,W,0,W,326,W,113,W,29,"W,1225,+",5.65," ,W,0520, ",98,"W,0616, ",29,"W,1224",,,,,,,32,"W,0130",,,,,,,460,5,460,W,56.37," ,W",73.5,W,83,W,63.9,W,20,W,360,W,40.9,W,57,W
USW00012819,"LEESBURG MUNICIPAL AIRPORT, FL US",28.82143,-81.80963,20.8,2023,6.5,W,3721,3721,W,114,W,69,W,0,W,0,W,0,W,339,W,112,W,35,"W,0115, ",2.97," ,W,1216, ",98,"W,0813,+",,,,,,,,,,,,,,,,,388,8,388,W,40.99," ,W",74.1,W,84,W,64.3,W,10,W,210,W,31.1,W,57.9,W
