,NestID,County,Substrate,Latitude,Longitude,Occupied,Active,Successful,Hatched,Fledged,Perished,Status,Year,Station,Distance,NAME,LATITUDE,LONGITUDE,ELEVATION,AWND,AWND_ATTRIBUTES,CDSD,CLDD,CLDD_ATTRIBUTES,DP01,DP01_ATTRIBUTES,DP10,DP10_ATTRIBUTES,DT00,DT00_ATTRIBUTES,DT32,DT32_ATTRIBUTES,DX32,DX32_ATTRIBUTES,DX70,DX70_ATTRIBUTES,DX90,DX90_ATTRIBUTES,EMNT,EMNT_ATTRIBUTES,EMXP,EMXP_ATTRIBUTES,EMXT,EMXT_ATTRIBUTES,FZF0,FZF0_ATTRIBUTES,FZF1,FZF1_ATTRIBUTES,FZF2,FZF2_ATTRIBUTES,FZF3,FZF3_ATTRIBUTES,FZF5,FZF5_ATTRIBUTES,FZF6,FZF6_ATTRIBUTES,FZF7,FZF7_ATTRIBUTES,FZF8,FZF8_ATTRIBUTES,HDSD,HDSD_ATTRIBUTES,HTDD,HTDD_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,WDF2,WDF2_ATTRIBUTES,WDF5,WDF5_ATTRIBUTES,WSF2,WSF2_ATTRIBUTES,WSF5,WSF5_ATTRIBUTES,Population,Unincorporated,Prop_Unincorporated,Incorporated,Prop_Incorporated
1666,LA180,Lake,Tree,28.568833,-81.862,1,0,0,0.0,0.0,0.0,Unknown,2019,USW00012819,28.5482543,"LEESBURG MUNICIPAL AIRPORT, FL US",28.82143,-81.80963,20.8,6.7,W,3878.0,3878.0,W,126.0,W,76.0,W,0.0,W,0.0,W,0.0,W,335.0,W,131.0,W,35.0,"W,0121, ",1.85," ,W,0813, ",98.0,"W,0626,+",,,,,,,,,,,,,,,,,574.0,9.0,574.0,W,41.48," ,W",74.4,W,83.9,W,64.8,W,260.0,W,250.0,W,38.9,W,52.1,W,357247.0,165760.0,0.4639926997287591,191487.0,0.5360073002712409
1667,LA185,Lake,Tree,28.75201,-81.862866,1,1,1,2.0,2.0,0.0,Successful,2019,USW00012819,9.300597431,"LEESBURG MUNICIPAL AIRPORT, FL US",28.82143,-81.80963,20.8,6.7,W,3878.0,3878.0,W,126.0,W,76.0,W,0.0,W,0.0,W,0.0,W,335.0,W,131.0,W,35.0,"W,0121, ",1.85," ,W,0813, ",98.0,"W,0626,+",,,,,,,,,,,,,,,,,574.0,9.0,574.0,W,41.48," ,W",74.4,W,83.9,W,64.8,W,260.0,W,250.0,W,38.9,W,52.1,W,357247.0,165760.0,0.4639926997287591,191487.0,0.5360073002712409
1668,LA193,Lake,Tree,28.6745,-81.673,1,1,1,2.0,2.0,0.0,Successful,2019,USW00012819,21.07958871,"LEESBURG MUNICIPAL AIRPORT, FL US",28.82143,-81.80963,20.8,6.7,W,3878.0,3878.0,W,126.0,W,76.0,W,0.0,W,0.0,W,0.0,W,335.0,W,131.0,W,35.0,"W,0121, ",1.85," ,W,0813, ",98.0,"W,0626,+",,,,,,,,,,,,,,,,,574.0,9.0,574.0,W,41.48," ,W",74.4,W,83.9,W,64.8,W,260.0,W,250.0,W,38.9,W,52.1,W,357247.0,165760.0,0.4639926997287591,191487.0,0.5360073002712409
1669,LA199,Lake,Tree,28.547407,-81.781259,1,1,1,2.0,2.0,0.0,Successful,2019,USW00012819,30.5954381,"LEESBURG MUNICIPAL AIRPORT, FL US",28.82143,-81.80963,20.8,6.7,W,3878.0,3878.0,W,126.0,W,76.0,W,0.0,W,0.0,W,0.0,W,335.0,W,131.0,W,35.0,"W,0121, ",1.85," ,W,0813, ",98.0,"W,0626,+",,,,,,,,,,,,,,,,,574.0,9.0,574.0,W,41.48," ,W",74.4,W,83.9,W,64.8,W,260.0,W,250.0,W,38.9,W,52.1,W,357247.0,165760.0,0.4639926997287591,191487.0,0.5360073002712409
1670,LA200,Lake,Tree,28.65067,-81.70983,1,1,1,2.0,2.0,0.0,Successful,2019,USW00012819,21.33578159,"LEESBURG MUNICIPAL AIRPORT, FL US",28.82143,-81.80963,20.8,6.7,W,3878.0,3878.0,W,126.0,W,76.0,W,0.0,W,0.0,W,0.0,W,335.0,W,131.0,W,35.0,"W,0121, ",1.85," ,W,0813, ",98.0,"W,0626,+",,,,,,,,,,,,,,,,,574.0,9.0,574.0,W,41.48," ,W",74.4,W,83.9,W,64.8,W,260.0,W,250.0,W,38.9,W,52.1,W,357247.0,165760.0,0.4639926997287591,191487.0,0.5360073002712409
1671,LA205,Lake,Tree,28.77433,-81.67733,0,0,0,0.0,0.0,0.0,Unknown,2019,USW00012819,13.91492799,"LEESBURG MUNICIPAL AIRPORT, FL US",28.82143,-81.80963,20.8,6.7,W,3878.0,3878.0,W,126.0,W,76.0,W,0.0,W,0.0,W,0.0,W,335.0,W,131.0,W,35.0,"W,0121, ",1.85," ,W,0813, ",98.0,"W,0626,+",,,,,,,,,,,,,,,,,574.0,9.0,574.0,W,41.48," ,W",74.4,W,83.9,W,64.8,W,260.0,W,250.0,W,38.9,W,52.1,W,357247.0,165760.0,0.4639926997287591,191487.0,0.5360073002712409
1672,LA206,Lake,Tree,28.818,-81.846,1,1,1,1.0,1.0,0.0,Successful,2019,USW00012819,3.563726212,"LEESBURG MUNICIPAL AIRPORT, FL US",28.82143,-81.80963,20.8,6.7,W,3878.0,3878.0,W,126.0,W,76.0,W,0.0,W,0.0,W,0.0,W,335.0,W,131.0,W,35.0,"W,0121, ",1.85," ,W,0813, ",98.0,"W,0626,+",,,,,,,,,,,,,,,,,574.0,9.0,574.0,W,41.48," ,W",74.4,W,83.9,W,64.8,W,260.0,W,250.0,W,38.9,W,52.1,W,357247.0,165760.0,0.4639926997287591,191487.0,0.5360073002712409
1673,LA207,Lake,Tree,28.782895,-81.654625,1,1,1,2.0,2.0,0.0,Successful,2019,USW00012819,15.69958227,"LEESBURG MUNICIPAL AIRPORT, FL US",28.82143,-81.80963,20.8,6.7,W,3878.0,3878.0,W,126.0,W,76.0,W,0.0,W,0.0,W,0.0,W,335.0,W,131.0,W,35.0,"W,0121, ",1.85," ,W,0813, ",98.0,"W,0626,+",,,,,,,,,,,,,,,,,574.0,9.0,574.0,W,41.48," ,W",74.4,W,83.9,W,64.8,W,260.0,W,250.0,W,38.9,W,52.1,W,357247.0,165760.0,0.4639926997287591,191487.0,0.5360073002712409
1674,LA208,Lake,Tree,28.690111,-81.70664,1,1,0,0.0,0.0,0.0,Inactive,2019,USW00012819,17.72046116,"LEESBURG MUNICIPAL AIRPORT, FL US",28.82143,-81.80963,20.8,6.7,W,3878.0,3878.0,W,126.0,W,76.0,W,0.0,W,0.0,W,0.0,W,335.0,W,131.0,W,35.0,"W,0121, ",1.85," ,W,0813, ",98.0,"W,0626,+",,,,,,,,,,,,,,,,,574.0,9.0,574.0,W,41.48," ,W",74.4,W,83.9,W,64.8,W,260.0,W,250.0,W,38.9,W,52.1,W,357247.0,165760.0,0.4639926997287591,191487.0,0.5360073002712409
1675,LA209,Lake,Artificial Structure,28.55071,-81.744245,0,0,0,0.0,0.0,0.0,Unknown,2019,USW00012819,30.77100738,"LEESBURG MUNICIPAL AIRPORT, FL US",28.82143,-81.80963,20.8,6.7,W,3878.0,3878.0,W,126.0,W,76.0,W,0.0,W,0.0,W,0.0,W,335.0,W,131.0,W,35.0,"W,0121, ",1.85," ,W,0813, ",98.0,"W,0626,+",,,,,,,,,,,,,,,,,574.0,9.0,574.0,W,41.48," ,W",74.4,W,83.9,W,64.8,W,260.0,W,250.0,W,38.9,W,52.1,W,357247.0,165760.0,0.4639926997287591,191487.0,0.5360073002712409
1676,LA210,Lake,Tree,28.800466,-81.676202,1,1,1,1.0,1.0,0.0,Successful,2019,USW00012819,13.20733631,"LEESBURG MUNICIPAL AIRPORT, FL US",28.82143,-81.80963,20.8,6.7,W,3878.0,3878.0,W,126.0,W,76.0,W,0.0,W,0.0,W,0.0,W,335.0,W,131.0,W,35.0,"W,0121, ",1.85," ,W,0813, ",98.0,"W,0626,+",,,,,,,,,,,,,,,,,574.0,9.0,574.0,W,41.48," ,W",74.4,W,83.9,W,64.8,W,260.0,W,250.0,W,38.9,W,52.1,W,357247.0,165760.0,0.4639926997287591,191487.0,0.5360073002712409
1677,LA211,Lake,Tree,28.711117,-81.782395,1,1,1,2.0,2.0,0.0,Successful,2019,USW00012819,12.55023667,"LEESBURG MUNICIPAL AIRPORT, FL US",28.82143,-81.80963,20.8,6.7,W,3878.0,3878.0,W,126.0,W,76.0,W,0.0,W,0.0,W,0.0,W,335.0,W,131.0,W,35.0,"W,0121, ",1.85," ,W,0813, ",98.0,"W,0626,+",,,,,,,,,,,,,,,,,574.0,9.0,574.0,W,41.48," ,W",74.4,W,83.9,W,64.8,W,260.0,W,250.0,W,38.9,W,52.1,W,357247.0,165760.0,0.4639926997287591,191487.0,0.5360073002712409
1678,LA212,Lake,Tree,28.774987,-81.703626,1,1,1,2.0,1.0,1.0,Successful,2019,USW00012819,11.54833236,"LEESBURG MUNICIPAL AIRPORT, FL US",28.82143,-81.80963,20.8,6.7,W,3878.0,3878.0,W,126.0,W,76.0,W,0.0,W,0.0,W,0.0,W,335.0,W,131.0,W,35.0,"W,0121, ",1.85," ,W,0813, ",98.0,"W,0626,+",,,,,,,,,,,,,,,,,574.0,9.0,574.0,W,41.48," ,W",74.4,W,83.9,W,64.8,W,260.0,W,250.0,W,38.9,W,52.1,W,357247.0,165760.0,0.4639926997287591,191487.0,0.5360073002712409
1679,LA213,Lake,Tree,28.709607,-81.682245,1,1,0,0.0,0.0,0.0,Inactive,2019,USW00012819,17.57216529,"LEESBURG MUNICIPAL AIRPORT, FL US",28.82143,-81.80963,20.8,6.7,W,3878.0,3878.0,W,126.0,W,76.0,W,0.0,W,0.0,W,0.0,W,335.0,W,131.0,W,35.0,"W,0121, ",1.85," ,W,0813, ",98.0,"W,0626,+",,,,,,,,,,,,,,,,,574.0,9.0,574.0,W,41.48," ,W",74.4,W,83.9,W,64.8,W,260.0,W,250.0,W,38.9,W,52.1,W,357247.0,165760.0,0.4639926997287591,191487.0,0.5360073002712409
1680,LA214,Lake,Tree,28.822767,-81.800411,1,1,1,2.0,2.0,0.0,Successful,2019,USW00012819,0.910339493,"LEESBURG MUNICIPAL AIRPORT, FL US",28.82143,-81.80963,20.8,6.7,W,3878.0,3878.0,W,126.0,W,76.0,W,0.0,W,0.0,W,0.0,W,335.0,W,131.0,W,35.0,"W,0121, ",1.85," ,W,0813, ",98.0,"W,0626,+",,,,,,,,,,,,,,,,,574.0,9.0,574.0,W,41.48," ,W",74.4,W,83.9,W,64.8,W,260.0,W,250.0,W,38.9,W,52.1,W,357247.0,165760.0,0.4639926997287591,191487.0,0.5360073002712409
1681,LA215,Lake,Tree,28.68318,-81.70553,1,1,1,1.0,1.0,0.0,Successful,2019,USW00012819,18.42029604,"LEESBURG MUNICIPAL AIRPORT, FL US",28.82143,-81.80963,20.8,6.7,W,3878.0,3878.0,W,126.0,W,76.0,W,0.0,W,0.0,W,0.0,W,335.0,W,131.0,W,35.0,"W,0121, ",1.85," ,W,0813, ",98.0,"W,0626,+",,,,,,,,,,,,,,,,,574.0,9.0,574.0,W,41.48," ,W",74.4,W,83.9,W,64.8,W,260.0,W,250.0,W,38.9,W,52.1,W,357247.0,165760.0,0.4639926997287591,191487.0,0.5360073002712409
1682,LA962,Lake,Artificial Structure,28.869526,-81.638406,0,0,0,0.0,0.0,0.0,Unknown,2019,USW00012819,17.51348402,"LEESBURG MUNICIPAL AIRPORT, FL US",28.82143,-81.80963,20.8,6.7,W,3878.0,3878.0,W,126.0,W,76.0,W,0.0,W,0.0,W,0.0,W,335.0,W,131.0,W,35.0,"W,0121, ",1.85," ,W,0813, ",98.0,"W,0626,+",,,,,,,,,,,,,,,,,574.0,9.0,574.0,W,41.48," ,W",74.4,W,83.9,W,64.8,W,260.0,W,250.0,W,38.9,W,52.1,W,357247.0,165760.0,0.4639926997287591,191487.0,0.5360073002712409
1683,LA993,Lake,Tree,29.169067,-81.526136,0,0,0,0.0,0.0,0.0,Unknown,2019,USW00012834,44.11019029,"DAYTONA BEACH INTERNATIONAL AIRPORT, FL US",29.17351,-81.07185,7.9,6.9,W,3539.0,3539.0,W,126.0,W,81.0,W,0.0,W,0.0,W,0.0,W,324.0,W,78.0,W,36.0,"W,0121, ",5.57," ,W,1009, ",98.0,"W,0527, ",,,,,,,,,,,,,,,,,558.0,8.0,558.0,W,58.99," ,W",73.3,W,81.9,W,64.7,W,50.0,W,30.0,W,40.0,W,61.1,W,357247.0,165760.0,0.4639926997287591,191487.0,0.5360073002712409
1684,LE020,Lee,Tree,26.50866722,-82.08050463,1,1,0,1.0,0.0,1.0,Failed,2019,USW00012835,23.38157885,"FORT MYERS PAGE FIELD AIRPORT, FL US",26.58495,-81.86146,3.8,6.9,W,,,,123.0,W,89.0,W,,,,,0.0,W,349.0,W,143.0,W,,,3.67," ,W,0127, ",98.0,"W,0626,+",,,,,,,,,,,,,,,,,,,,,60.39," ,W",,,85.8,W,,,140.0,W,280.0,W,40.0,W,46.1,W,735148.0,361315.0,0.4914860681114551,373833.0,0.5085139318885449
1685,LE022,Lee,Tree,26.46625,-82.164542,1,1,1,1.0,1.0,0.0,Successful,2019,USW00012835,32.91583654,"FORT MYERS PAGE FIELD AIRPORT, FL US",26.58495,-81.86146,3.8,6.9,W,,,,123.0,W,89.0,W,,,,,0.0,W,349.0,W,143.0,W,,,3.67," ,W,0127, ",98.0,"W,0626,+",,,,,,,,,,,,,,,,,,,,,60.39," ,W",,,85.8,W,,,140.0,W,280.0,W,40.0,W,46.1,W,735148.0,361315.0,0.4914860681114551,373833.0,0.5085139318885449
1686,LE026,Lee,Tree,26.70291036,-81.84769392,1,1,1,2.0,2.0,0.0,Successful,2019,USW00012835,13.18777474,"FORT MYERS PAGE FIELD AIRPORT, FL US",26.58495,-81.86146,3.8,6.9,W,,,,123.0,W,89.0,W,,,,,0.0,W,349.0,W,143.0,W,,,3.67," ,W,0127, ",98.0,"W,0626,+",,,,,,,,,,,,,,,,,,,,,60.39," ,W",,,85.8,W,,,140.0,W,280.0,W,40.0,W,46.1,W,735148.0,361315.0,0.4914860681114551,373833.0,0.5085139318885449
1687,LE027,Lee,Tree,26.62811285,-81.98626656,1,1,1,2.0,1.0,1.0,Successful,2019,USW00012835,13.3041301,"FORT MYERS PAGE FIELD AIRPORT, FL US",26.58495,-81.86146,3.8,6.9,W,,,,123.0,W,89.0,W,,,,,0.0,W,349.0,W,143.0,W,,,3.67," ,W,0127, ",98.0,"W,0626,+",,,,,,,,,,,,,,,,,,,,,60.39," ,W",,,85.8,W,,,140.0,W,280.0,W,40.0,W,46.1,W,735148.0,361315.0,0.4914860681114551,373833.0,0.5085139318885449
1688,LE035,Lee,Tree,26.58553,-82.022787,1,1,1,2.0,2.0,0.0,Successful,2019,USW00012835,16.04222329,"FORT MYERS PAGE FIELD AIRPORT, FL US",26.58495,-81.86146,3.8,6.9,W,,,,123.0,W,89.0,W,,,,,0.0,W,349.0,W,143.0,W,,,3.67," ,W,0127, ",98.0,"W,0626,+",,,,,,,,,,,,,,,,,,,,,60.39," ,W",,,85.8,W,,,140.0,W,280.0,W,40.0,W,46.1,W,735148.0,361315.0,0.4914860681114551,373833.0,0.5085139318885449
1689,LE036,Lee,Artificial Structure,26.566786,-82.007303,1,1,1,1.0,1.0,0.0,Successful,2019,USW00012835,14.64353525,"FORT MYERS PAGE FIELD AIRPORT, FL US",26.58495,-81.86146,3.8,6.9,W,,,,123.0,W,89.0,W,,,,,0.0,W,349.0,W,143.0,W,,,3.67," ,W,0127, ",98.0,"W,0626,+",,,,,,,,,,,,,,,,,,,,,60.39," ,W",,,85.8,W,,,140.0,W,280.0,W,40.0,W,46.1,W,735148.0,361315.0,0.4914860681114551,373833.0,0.5085139318885449
1690,LE038,Lee,Tree,26.530642,-81.912752,1,1,0,1.0,0.0,1.0,Failed,2019,USW00012835,7.905274541,"FORT MYERS PAGE FIELD AIRPORT, FL US",26.58495,-81.86146,3.8,6.9,W,,,,123.0,W,89.0,W,,,,,0.0,W,349.0,W,143.0,W,,,3.67," ,W,0127, ",98.0,"W,0626,+",,,,,,,,,,,,,,,,,,,,,60.39," ,W",,,85.8,W,,,140.0,W,280.0,W,40.0,W,46.1,W,735148.0,361315.0,0.4914860681114551,373833.0,0.5085139318885449
1691,LE043,Lee,Artificial Structure,26.666444,-81.905595,1,1,1,2.0,2.0,0.0,Successful,2019,USW00012835,10.06787756,"FORT MYERS PAGE FIELD AIRPORT, FL US",26.58495,-81.86146,3.8,6.9,W,,,,123.0,W,89.0,W,,,,,0.0,W,349.0,W,143.0,W,,,3.67," ,W,0127, ",98.0,"W,0626,+",,,,,,,,,,,,,,,,,,,,,60.39," ,W",,,85.8,W,,,140.0,W,280.0,W,40.0,W,46.1,W,735148.0,361315.0,0.4914860681114551,373833.0,0.5085139318885449
1692,LE050,Lee,Tree,26.337232,-81.805118,0,0,0,0.0,0.0,0.0,Unknown,2019,USW00012897,20.48487427,"NAPLES MUNICIPAL AIRPORT, FL US",26.15498,-81.77514,2.0,7.6,W,4743.0,4743.0,W,103.0,W,68.0,W,0.0,W,0.0,W,0.0,W,352.0,W,146.0,W,44.0,"W,0129,+",2.41," ,W,0510, ",98.0,"W,0626, ",,,,,,,,,,,,,,,,,151.0,1.0,151.0,W,44.92," ,W",77.7,W,85.9,W,69.5,W,70.0,W,70.0,W,40.0,W,53.9,W,735148.0,361315.0,0.4914860681114551,373833.0,0.5085139318885449
1693,LE053,Lee,Tree,26.4929261,-82.0770879,1,1,1,2.0,2.0,0.0,Successful,2019,USW00012835,23.76601641,"FORT MYERS PAGE FIELD AIRPORT, FL US",26.58495,-81.86146,3.8,6.9,W,,,,123.0,W,89.0,W,,,,,0.0,W,349.0,W,143.0,W,,,3.67," ,W,0127, ",98.0,"W,0626,+",,,,,,,,,,,,,,,,,,,,,60.39," ,W",,,85.8,W,,,140.0,W,280.0,W,40.0,W,46.1,W,735148.0,361315.0,0.4914860681114551,373833.0,0.5085139318885449
1694,LE055,Lee,Tree,26.61261504,-82.01957457,0,0,0,0.0,0.0,0.0,Unknown,2019,USW00012835,16.01894141,"FORT MYERS PAGE FIELD AIRPORT, FL US",26.58495,-81.86146,3.8,6.9,W,,,,123.0,W,89.0,W,,,,,0.0,W,349.0,W,143.0,W,,,3.67," ,W,0127, ",98.0,"W,0626,+",,,,,,,,,,,,,,,,,,,,,60.39," ,W",,,85.8,W,,,140.0,W,280.0,W,40.0,W,46.1,W,735148.0,361315.0,0.4914860681114551,373833.0,0.5085139318885449
1695,LE056,Lee,Tree,26.618,-81.653167,1,1,1,1.0,1.0,0.0,Successful,2019,USW00012894,13.60582066,"FORT MYERS SW FLORIDA REGIONAL AIRPORT, FL US",26.53805,-81.75674,8.2,6.9,W,4365.0,4365.0,W,123.0,W,77.0,W,0.0,W,0.0,W,0.0,W,349.0,W,145.0,W,40.0,"W,0121, ",4.6," ,W,0127, ",99.0,"W,0626, ",,,,,,,,,,,,,,,,,231.0,6.0,231.0,W,57.36," ,W",76.6,W,85.7,W,67.5,W,70.0,W,100.0,W,38.0,W,49.0,W,735148.0,361315.0,0.4914860681114551,373833.0,0.5085139318885449
1696,LE059,Lee,Tree,26.446,-82.041833,0,0,0,0.0,0.0,0.0,Unknown,2019,USW00012835,23.68145026,"FORT MYERS PAGE FIELD AIRPORT, FL US",26.58495,-81.86146,3.8,6.9,W,,,,123.0,W,89.0,W,,,,,0.0,W,349.0,W,143.0,W,,,3.67," ,W,0127, ",98.0,"W,0626,+",,,,,,,,,,,,,,,,,,,,,60.39," ,W",,,85.8,W,,,140.0,W,280.0,W,40.0,W,46.1,W,735148.0,361315.0,0.4914860681114551,373833.0,0.5085139318885449
1697,LE062,Lee,Tree,26.631376,-82.017398,1,1,1,2.0,1.0,1.0,Successful,2019,USW00012835,16.340022,"FORT MYERS PAGE FIELD AIRPORT, FL US",26.58495,-81.86146,3.8,6.9,W,,,,123.0,W,89.0,W,,,,,0.0,W,349.0,W,143.0,W,,,3.67," ,W,0127, ",98.0,"W,0626,+",,,,,,,,,,,,,,,,,,,,,60.39," ,W",,,85.8,W,,,140.0,W,280.0,W,40.0,W,46.1,W,735148.0,361315.0,0.4914860681114551,373833.0,0.5085139318885449
1698,LE070,Lee,Tree,26.49366667,-81.99566667,0,0,0,0.0,0.0,0.0,Unknown,2019,USW00012835,16.77102571,"FORT MYERS PAGE FIELD AIRPORT, FL US",26.58495,-81.86146,3.8,6.9,W,,,,123.0,W,89.0,W,,,,,0.0,W,349.0,W,143.0,W,,,3.67," ,W,0127, ",98.0,"W,0626,+",,,,,,,,,,,,,,,,,,,,,60.39," ,W",,,85.8,W,,,140.0,W,280.0,W,40.0,W,46.1,W,735148.0,361315.0,0.4914860681114551,373833.0,0.5085139318885449
1699,LE071,Lee,Tree,26.5180499,-81.94509633,1,1,1,3.0,3.0,0.0,Successful,2019,USW00012835,11.16000601,"FORT MYERS PAGE FIELD AIRPORT, FL US",26.58495,-81.86146,3.8,6.9,W,,,,123.0,W,89.0,W,,,,,0.0,W,349.0,W,143.0,W,,,3.67," ,W,0127, ",98.0,"W,0626,+",,,,,,,,,,,,,,,,,,,,,60.39," ,W",,,85.8,W,,,140.0,W,280.0,W,40.0,W,46.1,W,735148.0,361315.0,0.4914860681114551,373833.0,0.5085139318885449
1700,LE073,Lee,Tree,26.577758,-82.211385,1,1,1,1.0,1.0,0.0,Successful,2019,USW00012835,34.8063318,"FORT MYERS PAGE FIELD AIRPORT, FL US",26.58495,-81.86146,3.8,6.9,W,,,,123.0,W,89.0,W,,,,,0.0,W,349.0,W,143.0,W,,,3.67," ,W,0127, ",98.0,"W,0626,+",,,,,,,,,,,,,,,,,,,,,60.39," ,W",,,85.8,W,,,140.0,W,280.0,W,40.0,W,46.1,W,735148.0,361315.0,0.4914860681114551,373833.0,0.5085139318885449
1701,LE074,Lee,Artificial Structure,26.451528,-82.133321,1,1,1,1.0,1.0,0.0,Successful,2019,USW00012835,30.85064619,"FORT MYERS PAGE FIELD AIRPORT, FL US",26.58495,-81.86146,3.8,6.9,W,,,,123.0,W,89.0,W,,,,,0.0,W,349.0,W,143.0,W,,,3.67," ,W,0127, ",98.0,"W,0626,+",,,,,,,,,,,,,,,,,,,,,60.39," ,W",,,85.8,W,,,140.0,W,280.0,W,40.0,W,46.1,W,735148.0,361315.0,0.4914860681114551,373833.0,0.5085139318885449
1702,LE080,Lee,Tree,26.365333,-81.81,1,1,0,1.0,0.0,1.0,Failed,2019,USW00012894,19.92377063,"FORT MYERS SW FLORIDA REGIONAL AIRPORT, FL US",26.53805,-81.75674,8.2,6.9,W,4365.0,4365.0,W,123.0,W,77.0,W,0.0,W,0.0,W,0.0,W,349.0,W,145.0,W,40.0,"W,0121, ",4.6," ,W,0127, ",99.0,"W,0626, ",,,,,,,,,,,,,,,,,231.0,6.0,231.0,W,57.36," ,W",76.6,W,85.7,W,67.5,W,70.0,W,100.0,W,38.0,W,49.0,W,735148.0,361315.0,0.4914860681114551,373833.0,0.5085139318885449
1703,LE087,Lee,Tree,26.487418,-82.183514,1,1,1,2.0,1.0,1.0,Successful,2019,USW00012835,33.82400536,"FORT MYERS PAGE FIELD AIRPORT, FL US",26.58495,-81.86146,3.8,6.9,W,,,,123.0,W,89.0,W,,,,,0.0,W,349.0,W,143.0,W,,,3.67," ,W,0127, ",98.0,"W,0626,+",,,,,,,,,,,,,,,,,,,,,60.39," ,W",,,85.8,W,,,140.0,W,280.0,W,40.0,W,46.1,W,735148.0,361315.0,0.4914860681114551,373833.0,0.5085139318885449
1704,LE091,Lee,Artificial Structure,26.5795,-81.963,1,1,1,2.0,2.0,0.0,Successful,2019,USW00012835,10.11540762,"FORT MYERS PAGE FIELD AIRPORT, FL US",26.58495,-81.86146,3.8,6.9,W,,,,123.0,W,89.0,W,,,,,0.0,W,349.0,W,143.0,W,,,3.67," ,W,0127, ",98.0,"W,0626,+",,,,,,,,,,,,,,,,,,,,,60.39," ,W",,,85.8,W,,,140.0,W,280.0,W,40.0,W,46.1,W,735148.0,361315.0,0.4914860681114551,373833.0,0.5085139318885449
1705,LE092,Lee,Artificial Structure,26.700082,-81.9554543,1,1,1,2.0,2.0,0.0,Successful,2019,USW00012835,15.84822484,"FORT MYERS PAGE FIELD AIRPORT, FL US",26.58495,-81.86146,3.8,6.9,W,,,,123.0,W,89.0,W,,,,,0.0,W,349.0,W,143.0,W,,,3.67," ,W,0127, ",98.0,"W,0626,+",,,,,,,,,,,,,,,,,,,,,60.39," ,W",,,85.8,W,,,140.0,W,280.0,W,40.0,W,46.1,W,735148.0,361315.0,0.4914860681114551,373833.0,0.5085139318885449
1706,LE097,Lee,Tree,26.326443,-81.808923,1,1,1,1.0,1.0,0.0,Successful,2019,USW00012897,19.3612759,"NAPLES MUNICIPAL AIRPORT, FL US",26.15498,-81.77514,2.0,7.6,W,4743.0,4743.0,W,103.0,W,68.0,W,0.0,W,0.0,W,0.0,W,352.0,W,146.0,W,44.0,"W,0129,+",2.41," ,W,0510, ",98.0,"W,0626, ",,,,,,,,,,,,,,,,,151.0,1.0,151.0,W,44.92," ,W",77.7,W,85.9,W,69.5,W,70.0,W,70.0,W,40.0,W,53.9,W,735148.0,361315.0,0.4914860681114551,373833.0,0.5085139318885449
1707,LE102,Lee,Tree,26.515667,-82.088667,0,0,0,0.0,0.0,0.0,Unknown,2019,USW00012835,23.87696682,"FORT MYERS PAGE FIELD AIRPORT, FL US",26.58495,-81.86146,3.8,6.9,W,,,,123.0,W,89.0,W,,,,,0.0,W,349.0,W,143.0,W,,,3.67," ,W,0127, ",98.0,"W,0626,+",,,,,,,,,,,,,,,,,,,,,60.39," ,W",,,85.8,W,,,140.0,W,280.0,W,40.0,W,46.1,W,735148.0,361315.0,0.4914860681114551,373833.0,0.5085139318885449
1708,LE103,Lee,Artificial Structure,26.643729,-81.944204,1,1,1,2.0,2.0,0.0,Successful,2019,USW00012835,10.50632329,"FORT MYERS PAGE FIELD AIRPORT, FL US",26.58495,-81.86146,3.8,6.9,W,,,,123.0,W,89.0,W,,,,,0.0,W,349.0,W,143.0,W,,,3.67," ,W,0127, ",98.0,"W,0626,+",,,,,,,,,,,,,,,,,,,,,60.39," ,W",,,85.8,W,,,140.0,W,280.0,W,40.0,W,46.1,W,735148.0,361315.0,0.4914860681114551,373833.0,0.5085139318885449
1709,LE106,Lee,Tree,26.36983,-81.81583,1,1,1,2.0,2.0,0.0,Successful,2019,USW00012894,19.60841815,"FORT MYERS SW FLORIDA REGIONAL AIRPORT, FL US",26.53805,-81.75674,8.2,6.9,W,4365.0,4365.0,W,123.0,W,77.0,W,0.0,W,0.0,W,0.0,W,349.0,W,145.0,W,40.0,"W,0121, ",4.6," ,W,0127, ",99.0,"W,0626, ",,,,,,,,,,,,,,,,,231.0,6.0,231.0,W,57.36," ,W",76.6,W,85.7,W,67.5,W,70.0,W,100.0,W,38.0,W,49.0,W,735148.0,361315.0,0.4914860681114551,373833.0,0.5085139318885449
1710,LE107,Lee,Tree,26.665333,-82.154667,1,1,1,1.0,1.0,0.0,Successful,2019,USW00012835,30.4856,"FORT MYERS PAGE FIELD AIRPORT, FL US",26.58495,-81.86146,3.8,6.9,W,,,,123.0,W,89.0,W,,,,,0.0,W,349.0,W,143.0,W,,,3.67," ,W,0127, ",98.0,"W,0626,+",,,,,,,,,,,,,,,,,,,,,60.39," ,W",,,85.8,W,,,140.0,W,280.0,W,40.0,W,46.1,W,735148.0,361315.0,0.4914860681114551,373833.0,0.5085139318885449
